FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206;NUM_TRANSACTIONS_202201;NUM_TRANSACTIONS_202202;NUM_TRANSACTIONS_202203;NUM_TRANSACTIONS_202204;NUM_TRANSACTIONS_202205;NUM_TRANSACTIONS_202206
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;20;16;26;16;14;12;42;18;34;30;28;48;2;3;2;3;3;3;62;36;60;50;46;64
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;14;2;6;6;6;4;3;3;3;2;2;1;22;8;14;8;8;4
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;6;8;10;10;10;10;12;12;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;18;6;6;20;12;12;4;4;3;4;4;4;36;22;20;36;34;36
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;42;28;12;12;6;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;4;0;0;3;2;2;2;1;1;54;34;16;16;6;2
1;1;1;1;1;1;0;0;0;0;0;0;2;0;2;0;2;2;4;16;0;20;0;0;2;4;2;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;14;10;16;4;12;12;10;12;18;5;4;4;4;3;4;16;40;20;50;24;38
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;2;12;12;10;18;10;4;10;2;4;12;8;10;4;2;4;0;0;0;0;0;0;0;2;0;4;6;10;18;10;6;64;20;28;16;8;4;5;5;5;4;6;5;94;42;56;64;40;26
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;0;2;2;8;8;4;6;18;14;22;18;22;20;16;16;0;0;0;0;0;0;0;0;0;0;0;4;12;2;4;0;0;2;44;22;60;36;46;56;5;5;5;3;4;6;88;52;92;62;82;94
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;6;2;4;2;4;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;2;6;4;8;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;12;10;12;16;10;14;14;68;64;62;48;100;4;4;4;4;4;4;34;84;88;86;66;122
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;8;8;4;10;8;0;0;0;0;0;0;0;0;0;0;0;0;8;6;4;4;2;2;20;24;8;10;24;16;3;4;3;3;3;3;32;40;20;18;36;26
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;2;2;12;8;2;0;0;0;0;0;0;20;26;22;18;18;12;4;4;4;6;4;8;18;22;32;14;20;14;4;5;5;5;5;5;44;56;62;52;52;38
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;2;0;8;4;2;6;4;0;64;56;20;68;68;0;3;2;2;3;4;0;74;60;22;84;78;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;6;2;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;4;12;14;12;12;10;3;3;2;3;3;3;12;16;20;20;24;20
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;2;2;2;2;0;0;0;0;0;8;2;2;4;2;0;2;0;0;0;0;0;0;0;0;0;0;6;10;8;42;24;2;38;82;18;28;76;42;4;5;3;3;4;4;48;104;28;72;106;48
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;9;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;15;63;30;54;15;45;4;2;1;2;2;2;30;72;30;57;18;60
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;8;16;4;0;4;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;8;8;8;12;4;0;24;4;16;2;4;2;3;3;4;28;28;20;36;16;48
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;16;26;22;20;12;28;4;14;16;10;10;2;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2;4;4;6;46;52;76;62;46;82;4;4;4;4;5;4;68;100;116;96;74;118
1;1;1;1;1;1;0;0;0;0;0;0;6;0;6;6;6;6;48;6;0;18;42;6;36;24;12;24;12;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72;66;48;60;72;156;90;102;120;162;156;5;4;4;5;5;4;318;192;186;216;282;240
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;8;24;16;24;20;0;0;0;0;0;4;0;0;0;0;0;0;8;8;12;8;20;20;0;12;4;8;8;4;16;8;20;56;44;48;3;4;4;4;4;5;36;36;60;88;96;96
1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;0;0;0;2;4;2;0;0;0;6;8;4;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;4;8;4;12;34;26;24;32;42;1;4;5;5;3;3;12;48;48;36;48;52
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;2;2;4;3;2;1;3;2;2;12;8;2;6;4;6
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;4;0;12;0;16;8;16;8;0;0;0;0;0;0;0;0;0;0;0;0;12;8;8;8;4;4;312;268;256;204;164;132;3;3;3;3;4;3;336;296;280;220;188;144
1;1;1;1;1;1;0;0;0;0;0;0;4;0;4;4;4;4;28;8;4;4;8;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;20;32;24;44;24;48;4;2;3;4;3;4;56;40;32;56;36;60
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;4;6;6;8;2;8;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;4;6;4;0;6;6;14;22;10;44;18;36;4;4;4;3;4;4;30;32;24;52;32;52
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;16;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;8;16;8;30;38;72;68;60;72;2;2;3;3;4;4;32;40;90;84;84;88
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;8;2;6;8;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;2;0;22;18;18;24;2;6;3;2;2;4;4;2;34;26;20;34;14;10
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;2;6;4;12;12;12;6;20;0;48;20;16;40;20;8;4;3;2;3;4;2;66;36;28;48;50;12
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;2;4;4;6;12;17;10;1;2;3;4;3;3;4;5;13;18;21;13
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;4;0;0;0;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;24;4;4;8;4;36;68;56;52;44;44;2;4;2;3;3;2;44;116;60;60;56;48
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;6;6;10;8;0;10;16;20;3;2;2;2;2;3;20;16;12;18;22;30
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16;20;28;16;20;24;0;0;0;0;0;12;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;12;0;4;16;8;4;12;2;3;2;3;2;4;20;28;44;32;24;60
1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;2;2;2;4;8;2;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;6;2;28;20;20;18;16;8;3;5;4;3;4;4;32;34;30;28;26;16
1;1;1;1;1;1;0;0;0;0;0;0;12;0;24;12;12;0;0;36;0;0;0;12;24;0;12;24;12;12;12;60;72;72;24;60;0;0;0;0;0;0;12;0;48;0;12;12;108;204;120;252;228;336;5;3;5;4;5;5;168;300;276;360;288;432
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;8;12;12;14;10;12;10;3;3;3;3;2;3;20;20;24;18;16;22
1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;84;72;56;62;82;92;1;3;3;2;3;2;84;76;60;66;88;94
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;12;2;6;14;10;4;4;2;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;4;4;48;52;50;36;90;62;4;4;3;3;4;4;66;70;54;44;116;80
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;2;2;2;2;0;2;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;6;2;8;0;8;2;3;1;2;3;2;4;10;2;10;6;10;12
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;12;2;0;0;0;6;10;12;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;56;16;24;20;8;0;4;3;3;2;2;0;84;38;38;22;16;0
1;1;1;1;1;1;0;0;0;0;0;0;2;2;4;0;2;2;0;0;0;0;0;0;6;4;10;10;2;6;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;4;2;2;12;22;34;60;38;24;4;4;4;3;4;4;24;30;50;74;44;34
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;8;0;0;0;0;0;0;14;8;14;20;16;0;6;0;12;8;6;14;38;18;20;44;52;6;4;2;4;4;3;4;60;26;48;74;74;30
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;4;14;2;4;0;0;0;0;0;0;0;0;0;0;0;0;10;16;10;14;2;4;58;48;42;56;24;28;3;3;3;3;3;3;82;72;56;84;28;36
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;2;4;0;12;12;20;8;8;2;3;3;2;2;3;1;18;18;22;10;16;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;8;0;2;0;0;0;0;0;0;4;0;0;4;2;0;0;8;2;4;2;0;28;20;26;54;28;34;3;3;3;4;3;2;38;32;32;70;32;36
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;2;2;2;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;8;2;6;6;6;4;1;2;2;2;4;12;8;4;8;8;30
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;12;6;6;10;6;6;0;4;0;6;12;0;0;0;0;0;0;0;0;0;0;0;0;10;10;14;14;14;10;12;18;18;22;40;36;4;3;4;3;4;4;40;40;42;42;70;64
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;4;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;2;2;30;16;30;26;24;14;3;4;4;3;2;3;36;24;36;32;26;18
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;4;4;6;0;0;0;0;0;0;0;0;4;4;10;2;2;0;16;8;10;8;6;8;38;36;42;26;20;46;4;4;4;4;3;3;66;52;66;42;28;56
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;4;2;2;4;4;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;66;52;88;56;64;64;4;3;3;3;3;3;74;60;96;62;68;68
1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;4;4;10;32;32;38;18;40;20;14;10;2;0;10;28;0;0;0;0;0;0;0;0;0;0;0;0;18;28;10;14;34;18;82;76;76;82;120;68;4;5;4;4;5;5;146;148;126;118;208;144
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;25;5;20;10;0;10;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;0;15;5;0;10;10;0;25;25;15;40;65;20;5;4;3;4;4;1;60;60;25;75;90;20
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;6;9;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;1;1;2;2;9;6;9;9;6;6
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;10;8;6;6;14;0;3;1;1;1;1;1;14;8;6;6;14;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20;20;2;0;2;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;4;20;36;12;18;34;94;122;3;1;3;2;4;4;40;12;22;36;120;168
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;46;52;6;6;2;2;3;3;1;2;1;1;52;56;6;8;2;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;10;4;8;2;2;0;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;20;60;84;66;50;2;3;3;3;3;2;20;32;66;94;72;52
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;6;6;6;18;24;30;22;24;28;3;3;3;3;3;3;26;36;38;34;36;40
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;0;2;14;8;0;10;4;8;1;2;1;2;2;3;14;10;4;12;6;12
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;4;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;6;6;6;38;60;40;28;50;44;4;3;3;3;3;3;48;70;48;38;60;52
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;26;30;38;36;28;2;2;2;2;2;2;24;28;34;42;38;30
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;26;14;8;6;10;8;14;6;2;0;16;4;0;0;0;0;0;0;0;0;0;0;0;0;14;4;14;16;12;20;5;10;15;35;30;50;4;4;4;3;4;4;59;34;39;57;68;82
1;1;1;1;1;1;0;0;0;0;0;0;12;12;12;6;18;12;0;0;0;0;0;0;6;12;18;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;6;12;12;48;0;18;12;36;12;4;2;3;3;4;4;90;24;48;24;72;42
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;16;12;16;12;12;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;4;4;12;24;12;28;16;28;3;2;3;2;3;4;28;40;28;44;32;48
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;2;0;0;10;44;10;4;12;2;2;3;1;2;1;1;12;60;10;6;12;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;50;40;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;10;0;40;230;280;200;90;470;2;2;3;3;2;2;60;280;340;230;100;480
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;12;8;0;8;8;8;24;4;36;100;40;24;3;3;1;3;2;3;40;20;36;116;48;36
1;1;1;1;1;1;0;0;0;0;0;0;8;0;12;8;8;4;32;24;28;4;8;16;4;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;32;56;24;4;24;8;4;2;5;3;3;3;76;80;84;16;40;28
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;8;0;2;2;0;2;24;0;6;22;10;8;10;18;28;3;2;3;4;1;3;26;12;12;44;18;36
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;0;0;0;92;48;64;100;92;44;3;2;3;2;1;2;108;52;72;104;92;48
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;3;9;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;33;18;15;30;3;12;4;3;3;2;2;1;42;24;24;33;12;12
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;128;96;108;104;60;92;0;0;0;0;0;0;0;0;0;0;0;0;64;40;52;44;52;56;64;44;52;76;80;100;3;3;3;4;3;3;256;180;212;228;192;248
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;4;2;6;16;0;10;16;16;28;3;1;1;3;3;3;24;2;10;24;22;40
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;10;2;4;1;2;1;2;3;2;2;10;2;12;10;6
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;6;8;8;6;12;22;20;28;24;28;2;2;2;3;3;2;18;30;26;38;34;34
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;4;1;1;2;1;6;10;2;2;4;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;8;2;10;4;0;2;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;10;8;20;16;18;28;16;8;2;3;4;4;4;4;24;20;36;44;40;22
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;20;10;14;10;6;4;0;0;0;0;2;0;4;32;40;6;0;6;10;0;2;0;0;2;14;32;36;16;30;14;4;3;4;3;4;4;48;74;92;32;40;26
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;2;6;8;10;16;20;24;18;3;3;3;3;3;3;18;20;26;26;30;28
1;1;1;1;1;1;0;0;0;0;0;0;12;12;0;12;12;24;0;0;0;0;0;0;0;0;12;12;24;12;0;0;0;0;0;0;0;0;0;0;0;0;24;0;36;12;12;0;12;36;12;24;0;48;3;2;3;4;3;3;48;48;60;60;48;84
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;4;0;0;6;0;0;0;0;0;8;12;14;14;10;14;4;2;2;4;2;1;20;14;16;22;16;14
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;18;20;28;10;16;8;4;16;48;20;38;3;2;2;2;3;2;38;22;36;76;32;54
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;4;18;28;26;42;18;18;3;3;3;3;2;3;22;34;30;48;20;24
1;1;1;1;1;1;0;0;0;0;0;0;2;2;4;0;2;4;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;16;18;14;10;20;12;4;4;0;0;0;2;16;8;20;14;16;20;5;4;3;2;5;4;40;32;38;24;42;38
