FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206;NUM_TRANSACTIONS_202201;NUM_TRANSACTIONS_202202;NUM_TRANSACTIONS_202203;NUM_TRANSACTIONS_202204;NUM_TRANSACTIONS_202205;NUM_TRANSACTIONS_202206
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;30;12;12;18;8;10;0;0;0;0;0;0;0;0;0;0;0;0;8;6;8;12;0;4;60;56;74;58;36;28;4;3;3;4;2;3;100;74;94;90;44;42
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;10;14;6;8;10;2;6;4;4;4;2;0;0;2;0;0;0;0;0;0;0;0;0;2;2;4;4;6;2;42;60;82;56;54;70;4;4;5;4;4;4;50;78;106;70;72;84
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;6;2;6;30;18;38;22;16;28;3;1;2;2;2;2;40;18;46;28;18;34
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;18;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;6;9;6;9;0;69;69;51;45;81;81;3;2;3;3;2;3;93;75;66;54;90;87
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;8;0;0;0;56;40;72;32;68;4;2;3;3;2;1;1;60;64;84;36;68;4
1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;10;2;4;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;6;6;4;50;26;40;62;76;76;3;3;4;3;4;4;66;32;48;70;94;90
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;6;6;2;8;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;12;18;24;20;16;22;14;24;54;4;2;3;3;4;4;38;24;34;32;58;82
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;34;18;4;0;0;0;4;4;4;4;6;2;0;0;0;8;6;8;0;0;0;0;0;0;0;0;0;0;0;0;88;94;54;66;78;72;4;4;4;4;4;4;128;118;64;80;92;84
1;1;1;1;1;1;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;80;96;92;120;64;1;2;2;2;2;1;64;84;100;96;124;64
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;12;4;0;4;0;4;0;0;116;120;216;232;224;184;1;3;2;3;2;2;116;128;220;240;236;188
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;2;4;4;16;4;16;14;26;30;4;2;3;3;2;2;28;8;20;18;30;34
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;6;4;2;0;0;0;0;0;2;0;0;0;0;0;0;4;6;4;4;4;2;68;68;46;52;58;22;3;3;3;3;3;4;76;78;56;62;66;28
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16;14;12;14;10;8;2;22;10;12;18;6;0;0;0;0;0;0;6;0;0;2;0;10;0;0;2;0;0;0;8;14;26;24;38;40;4;3;4;4;3;4;32;50;50;52;66;64
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;80;0;90;170;220;180;50;60;40;50;120;10;0;0;0;0;0;0;0;0;0;0;0;0;60;70;40;40;60;40;180;200;210;300;260;280;4;3;4;4;4;4;370;330;380;560;660;510
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;0;8;2;4;6;0;0;10;14;10;12;14;12;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;8;6;8;2;2;18;8;4;4;5;5;5;5;4;3;28;26;40;36;26;24
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;24;30;12;6;24;12;144;176;152;248;224;240;2;2;2;3;4;4;168;206;164;260;266;264
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;2;0;8;10;4;6;10;6;0;0;2;2;0;0;0;0;0;2;0;0;22;30;30;30;32;32;88;30;28;34;38;44;4;4;5;6;4;3;120;74;66;78;82;82
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;16;18;22;18;22;1;1;1;1;1;1;18;16;18;22;18;22
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;10;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2;12;8;2;3;2;2;3;2;1;8;12;4;24;10;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;2;0;6;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;8;10;6;8;2;1;3;2;3;3;10;2;16;12;14;12
1;1;1;1;1;1;0;0;0;0;0;0;4;0;0;2;2;0;0;0;0;6;0;0;2;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;14;16;6;14;18;2;16;16;24;4;4;2;2;5;4;2;32;6;30;44;34;18
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;8;6;10;6;12;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;6;8;38;70;42;50;44;84;4;2;3;3;3;3;50;78;50;64;56;104
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;48;32;32;32;32;16;0;48;16;16;16;24;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;8;0;16;144;80;56;56;32;24;3;4;3;4;3;4;200;168;104;112;80;80
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;64;52;20;100;72;56;4;1;1;1;1;1;80;52;20;100;72;56
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;20;14;20;34;24;30;2;2;4;3;1;1;22;18;28;44;24;30
1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;2;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;4;0;0;0;12;14;20;22;12;8;2;3;3;3;3;3;14;18;26;28;16;12
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;8;14;14;16;10;0;0;0;0;0;0;4;2;0;6;2;4;10;8;6;4;4;2;26;20;22;24;30;28;4;4;3;4;4;4;60;38;42;48;52;44
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;32;38;18;0;6;4;3;3;3;2;3;3;36;42;22;4;10;8
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;6;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;2;4;6;58;56;46;88;96;106;4;4;4;4;4;3;64;68;56;96;104;114
1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;2;0;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;24;8;14;18;32;54;2;3;3;3;3;3;26;14;18;24;38;58
1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;4;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2;0;5;4;0;4;11;7;3;2;1;3;3;4;7;5;1;6;19;13
1;1;1;1;1;1;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;4;6;8;3;1;3;3;1;2;10;2;6;8;6;10
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;80;52;76;52;84;1;1;1;2;1;1;52;80;52;80;52;84
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34;44;42;36;2;2;1;2;2;2;1;1;34;54;44;38;2;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;8;2;20;24;1;1;1;1;1;1;10;14;8;2;20;24
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;12;6;6;0;0;12;0;0;0;0;0;0;0;0;0;6;6;0;6;0;6;24;6;18;12;18;12;48;96;48;144;126;66;4;4;4;4;3;4;90;114;84;174;150;90
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;4;6;2;6;8;8;6;10;14;3;3;2;3;2;2;12;22;12;14;16;16
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;6;4;0;0;0;0;0;0;0;0;2;2;0;4;2;8;14;14;10;12;14;12;16;20;30;30;2;3;4;3;3;4;16;24;34;36;46;50
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;4;2;2;4;4;4;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;8;12;4;6;10;6;48;64;44;116;76;112;4;4;3;4;4;4;64;82;52;130;90;124
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;4;10;8;4;2;28;46;44;48;32;44;3;3;3;3;3;3;32;52;58;62;40;50
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;14;20;10;16;1;1;1;1;1;1;32;18;14;20;10;16
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;2;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;14;8;18;14;12;16;4;2;2;1;2;2;22;10;20;14;14;18
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;10;6;8;6;10;8;16;8;16;12;3;2;3;3;2;2;18;18;28;16;24;18
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;2;14;6;20;14;0;10;10;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;24;14;16;4;34;18;2;3;4;2;3;2;34;26;42;10;58;32
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;4;2;0;0;0;0;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;8;4;4;0;8;10;18;4;3;3;4;3;4;10;8;8;14;14;34
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;16;4;4;0;0;0;0;0;0;0;0;0;0;0;0;16;8;12;8;8;16;44;60;68;48;64;64;2;2;3;3;3;4;60;68;84;72;76;88
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;4;4;4;0;0;0;0;0;0;0;0;0;0;0;2;24;20;26;14;32;22;26;16;14;24;30;46;3;2;3;3;3;4;58;36;48;42;66;74
1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;18;24;2;4;2;1;1;2;1;1;16;16;18;26;2;4
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;32;40;34;34;42;1;1;1;1;1;1;38;32;40;34;34;42
1;1;1;1;1;1;0;0;0;0;0;0;4;0;4;4;4;0;4;12;16;4;8;4;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;24;20;24;24;72;56;56;60;84;108;4;4;4;4;5;3;96;76;100;88;124;136
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;8;2;2;6;10;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;2;4;0;30;16;8;10;20;10;4;4;4;4;4;3;46;30;18;22;30;14
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;4;6;6;8;2;0;0;0;0;0;2;0;4;4;14;18;2;6;2;2;3;3;4;2;8;10;24;28;8;10
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;2;4;2;2;2;4;2;0;0;0;0;0;0;0;0;6;4;4;10;0;6;4;6;4;4;64;34;66;42;38;56;3;4;5;4;5;5;70;44;82;54;52;74
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;2;4;2;2;2;0;0;0;0;0;0;0;2;2;2;0;0;2;2;0;0;0;0;24;30;4;10;12;12;3;4;3;4;2;2;32;36;10;16;14;14
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;4;2;2;4;8;6;8;8;12;6;10;0;0;2;0;0;0;4;0;2;2;0;4;24;20;12;22;18;18;26;18;24;36;36;32;6;5;7;6;5;6;64;52;52;76;66;74
1;1;1;1;1;1;0;0;0;0;0;0;4;0;0;0;4;0;12;0;0;4;8;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;4;4;48;48;12;28;20;32;4;1;2;2;5;3;68;48;20;32;40;40
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;16;40;40;16;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;72;24;64;88;88;80;2;3;2;3;2;2;88;72;104;112;112;104
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;4;8;8;12;16;8;12;16;8;0;0;0;0;0;0;4;4;32;20;16;0;4;12;8;4;4;4;32;40;96;28;36;20;5;5;5;5;5;4;60;76;148;68;80;40
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;12;0;0;0;0;0;0;0;0;0;16;12;8;0;4;4;20;4;4;4;12;8;52;48;24;40;36;44;4;4;4;2;3;3;104;72;48;44;52;56
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;6;0;2;0;0;0;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;10;18;14;26;24;18;12;12;20;18;36;22;2;3;2;4;3;6;22;36;34;54;62;48
1;1;1;1;1;1;0;0;0;0;0;0;3;0;3;6;3;0;3;0;0;0;3;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;3;0;6;9;30;24;42;24;60;42;4;3;4;2;5;2;42;33;51;30;75;51
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;4;0;0;20;20;40;24;20;28;4;4;4;4;4;0;0;0;0;0;0;0;12;12;4;0;0;4;16;4;8;16;16;8;96;56;68;104;72;72;5;5;5;5;4;4;148;96;124;152;112;112
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;12;3;12;0;9;0;0;0;0;0;0;63;18;24;9;3;12;3;3;2;2;1;3;69;33;27;21;3;24
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;6;8;10;8;0;0;0;0;0;0;22;12;14;8;8;20;20;10;10;10;16;12;22;28;42;48;50;46;4;4;4;4;4;4;72;62;72;74;84;86
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;6;18;15;17;13;1;2;1;2;2;1;7;7;18;16;19;13
1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;2;0;0;0;0;0;6;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;2;6;4;4;48;66;32;50;46;3;5;4;4;4;4;8;64;82;46;60;54
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;26;30;22;2;2;1;2;2;2;8;4;4;30;32;24
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;18;12;24;6;12;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6;36;36;18;18;30;24;36;24;60;42;4;3;3;3;3;2;78;42;96;66;90;60
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;12;10;2;8;8;8;6;10;8;8;22;2;3;3;3;3;4;12;20;22;12;18;34
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;2;2;2;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;4;12;6;0;10;0;3;3;2;2;3;1;12;16;8;4;20;2
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;4;2;20;18;18;6;10;4;3;3;3;3;3;3;26;26;26;12;18;10
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;4;4;4;0;16;4;0;4;0;0;0;0;0;0;8;0;16;20;4;4;52;60;40;64;44;28;44;72;52;48;60;68;5;3;4;4;4;5;120;136;124;136;112;108
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;18;10;10;40;42;1;1;1;1;1;2;6;18;10;10;40;44
1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;10;12;10;8;18;0;0;0;0;0;0;0;6;2;2;4;2;0;4;2;12;4;6;4;20;30;38;24;30;28;4;5;5;4;4;2;40;48;64;40;56;32
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;14;10;8;18;42;24;6;30;42;2;2;2;2;2;2;28;52;34;20;40;50
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;0;3;0;0;0;3;0;0;0;3;0;0;0;9;3;0;6;30;12;21;3;36;30;2;1;3;2;3;4;33;12;33;6;42;42
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;30;14;6;6;2;1;2;2;1;1;16;16;32;18;6;6
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;8;12;8;4;16;4;0;0;0;0;0;0;0;0;0;0;0;0;24;12;16;4;4;4;16;16;12;28;24;12;4;3;3;3;3;3;52;40;36;36;44;20
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;16;0;0;0;20;12;8;20;12;0;4;0;0;0;4;4;8;4;4;0;8;0;24;24;28;24;32;24;16;8;40;24;32;16;6;5;5;3;5;3;76;52;96;68;88;44
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;4;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;10;16;20;16;18;14;8;2;12;20;22;16;5;3;4;2;2;2;28;20;38;36;40;30
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;4;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;10;40;30;0;70;2;3;1;2;2;1;42;16;40;32;8;70
1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;2;4;2;40;16;0;0;2;6;24;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;24;32;14;2;22;10;1;3;5;3;4;3;24;36;24;10;88;30
